user_id,sessionIndex,rep,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return,hold_time,flight_time,reaction_time,error_rate,reaction_time_rolling_mean,reaction_time_rolling_std,error_rate_rolling_mean
s056,3,24,0.0799,0.1779,0.098,0.1129,0.1383,0.0254,0.1374,0.1432,0.0058,0.1021,0.3592,0.2571,0.0987,0.2586,0.1599,0.0929,0.2354,0.1425,0.0981,0.1074,0.0093,0.081,0.1053,0.0243,0.0496,0.1519,0.1023,0.0931,0.1265,0.0334,0.1113,79.9,177.9,257.8,0.0,263.53000000000003,48.41719276822533,0.0
s056,3,25,0.1037,0.1379,0.0342,0.0913,0.1562,0.0649,0.1225,0.1161,-0.0064,0.0721,0.315,0.2429,0.1097,0.3028,0.1931,0.1016,0.1457,0.0441,0.0868,0.0903,0.0035,0.095,0.1204,0.0254,0.0636,0.1625,0.0989,0.1134,0.122,0.0086,0.1174,103.7,137.9,241.60000000000002,0.0,265.24000000000007,47.17151211860279,0.0
s056,3,26,0.0704,0.185,0.1146,0.0855,0.1422,0.0567,0.0987,0.1713,0.0726,0.0976,0.3943,0.2967,0.1132,0.3383,0.2251,0.1003,0.1657,0.0654,0.0892,0.0998,0.0106,0.0834,0.093,0.0096,0.0496,0.1611,0.1115,0.0849,0.1143,0.0294,0.1234,70.4,185.0,255.4,0.0,266.05,46.897980292924025,0.0
s056,3,27,0.0979,0.1184,0.0205,0.0884,0.1317,0.0433,0.094,0.0491,-0.0449,0.066,0.1836,0.1176,0.1113,0.6948,0.5835,0.1098,0.1839,0.0741,0.0873,0.0892,0.0019,0.1124,0.122,0.0096,0.0602,0.162,0.1018,0.1174,0.4145,0.2971,0.163,97.9,118.4,216.3,0.0,255.08,44.06111412320069,0.0
s056,3,28,0.1082,0.1561,0.0479,0.0878,0.125,0.0372,0.0979,0.0646,-0.0333,0.056,0.1741,0.1181,0.1261,0.3085,0.1824,0.1211,0.2042,0.0831,0.0981,0.1235,0.0254,0.0892,0.0903,0.0011,0.0744,0.1659,0.0915,0.1341,0.131,-0.0031,0.1201,108.2,156.1,264.3,0.0,244.78000000000003,20.825241095041537,0.0
s056,3,29,0.0757,0.2455,0.1698,0.0855,0.1475,0.062,0.1187,0.0733,-0.0454,0.0681,0.1812,0.1131,0.1108,0.2934,0.1826,0.1003,0.1768,0.0765,0.1035,0.0969,-0.0066,0.1014,0.1001,-0.0013,0.0813,0.1733,0.092,0.1103,0.1382,0.0279,0.096,75.7,245.5,321.2,0.0,254.99,29.891152537162842,0.0
s056,3,30,0.1053,0.2102,0.1049,0.0615,0.1264,0.0649,0.115,0.2218,0.1068,0.0807,0.563,0.4823,0.0807,0.2472,0.1665,0.0942,0.1847,0.0905,0.0947,0.0892,-0.0055,0.1227,0.1119,-0.0108,0.0771,0.1591,0.082,0.128,0.117,-0.011,0.1119,105.30000000000001,210.2,315.5,0.0,263.57000000000005,33.87401659089063,0.0
s056,3,31,0.0966,0.2126,0.116,0.0918,0.1454,0.0536,0.0955,0.067,-0.0285,0.0842,0.248,0.1638,0.0905,0.2852,0.1947,0.1058,0.2137,0.1079,0.0936,0.1406,0.047,0.0878,0.1042,0.0164,0.0475,0.1532,0.1057,0.0849,0.1077,0.0228,0.1111,96.60000000000001,212.60000000000002,309.20000000000005,0.0,271.58000000000004,34.28533214072645,0.0
s056,3,32,0.0857,0.2027,0.117,0.1024,0.127,0.0246,0.1119,0.0744,-0.0375,0.0752,0.1812,0.106,0.138,0.4184,0.2804,0.1072,0.1832,0.076,0.0918,0.0956,0.0038,0.0929,0.1135,0.0206,0.057,0.1485,0.0915,0.1055,0.3456,0.2401,0.1585,85.7,202.7,288.4,0.0,272.52000000000004,34.63841156224525,0.0
s056,3,33,0.1089,0.1655,0.0566,0.066,0.1533,0.0873,0.124,0.1229,-0.0011,0.0897,0.2181,0.1284,0.1192,0.3466,0.2274,0.1122,0.1774,0.0652,0.0997,0.1109,0.0112,0.0897,0.0969,0.0072,0.0633,0.153,0.0897,0.1058,0.1292,0.0234,0.1124,108.89999999999999,165.5,274.4,0.0,274.41,34.11827304474077,0.0
s056,3,34,0.0936,0.1666,0.073,0.0689,0.1314,0.0625,0.1087,0.0649,-0.0438,0.0575,0.4214,0.3639,0.0842,0.2734,0.1892,0.0916,0.1702,0.0786,0.0971,0.095,-0.0021,0.1029,0.1077,0.0048,0.0625,0.1643,0.1018,0.1456,0.1428,-0.0028,0.115,93.60000000000001,166.6,260.2,0.0,274.65,33.99667467398566,0.0
s056,3,35,0.0907,0.1336,0.0429,0.0807,0.1337,0.053,0.1068,0.0604,-0.0464,0.0926,0.1733,0.0807,0.0944,0.247,0.1526,0.1071,0.1731,0.066,0.0976,0.123,0.0254,0.076,0.0808,0.0048,0.0662,0.1625,0.0963,0.0755,0.1123,0.0368,0.1145,90.7,133.6,224.3,0.0,272.92,36.232054561916684,0.0
s056,3,36,0.0752,0.1764,0.1012,0.0907,0.1575,0.0668,0.12,0.091,-0.029,0.0812,0.3642,0.283,0.1126,0.3579,0.2453,0.1176,0.2321,0.1145,0.0979,0.141,0.0431,0.0583,0.1578,0.0995,0.0591,0.1812,0.1221,0.0707,0.3327,0.262,0.1525,75.2,176.4,251.60000000000002,0.0,272.54,36.4554583628347,0.0
s056,3,37,0.1082,0.1548,0.0466,0.0757,0.1454,0.0697,0.1061,0.0739,-0.0322,0.1124,0.1839,0.0715,0.1105,0.2667,0.1562,0.1164,0.1789,0.0625,0.0968,0.1051,0.0083,0.1124,0.1055,-0.0069,0.0742,0.1649,0.0907,0.1258,0.1233,-0.0025,0.1372,108.2,154.79999999999998,263.0,0.0,277.21000000000004,31.03938179510266,0.0
s056,3,38,0.1002,0.1434,0.0432,0.0773,0.1288,0.0515,0.1011,0.0649,-0.0362,0.0842,0.1757,0.0915,0.0981,0.3521,0.254,0.1082,0.2174,0.1092,0.1034,0.1162,0.0128,0.0789,0.1056,0.0267,0.0562,0.1569,0.1007,0.0849,0.1009,0.016,0.1435,100.2,143.4,243.60000000000002,0.0,275.14,32.644727326509425,0.0
s056,3,39,0.0952,0.1529,0.0577,0.0778,0.1261,0.0483,0.0958,0.0639,-0.0319,0.0728,0.3943,0.3215,0.0915,0.2656,0.1741,0.1125,0.188,0.0755,0.1095,0.1191,0.0096,0.1034,0.113,0.0096,0.0562,0.1527,0.0965,0.0984,0.126,0.0276,0.1208,95.2,152.9,248.10000000000002,0.0,267.83000000000004,29.185957430090312,0.0
s056,3,40,0.1282,0.1542,0.026,0.0815,0.1733,0.0918,0.0981,0.2015,0.1034,0.0947,0.6878,0.5931,0.0915,0.3036,0.2121,0.0137,0.2339,0.2202,0.1016,0.1405,0.0389,0.09,0.0988,0.0088,0.0849,0.1783,0.0934,0.0966,0.1144,0.0178,0.1192,128.20000000000002,154.20000000000002,282.40000000000003,0.0,264.5200000000001,24.71319036016419,0.0
s056,3,41,0.0958,0.1379,0.0421,0.1118,0.1226,0.0108,0.1111,0.0842,-0.0269,0.1068,0.1798,0.073,0.1198,0.3216,0.2018,0.0955,0.2021,0.1066,0.0886,0.0971,0.0085,0.1132,0.0955,-0.0177,0.0774,0.1602,0.0828,0.0776,0.1118,0.0342,0.1366,95.8,137.9,233.7,0.0,256.97,20.763806651637942,0.0
s056,3,42,0.0939,0.1553,0.0614,0.0857,0.1237,0.038,0.1082,0.0844,-0.0238,0.0697,0.1994,0.1297,0.1221,0.3013,0.1792,0.0984,0.1559,0.0575,0.0995,0.1096,0.0101,0.1055,0.1008,-0.0047,0.0615,0.1633,0.1018,0.1266,0.1291,0.0025,0.1358,93.89999999999999,155.29999999999998,249.2,0.0,253.05,17.63545985916964,0.0
s056,3,43,0.1016,0.1522,0.0506,0.0892,0.1388,0.0496,0.1156,0.0628,-0.0528,0.1082,0.2213,0.1131,0.1245,0.2918,0.1673,0.1008,0.1799,0.0791,0.0982,0.0948,-0.0034,0.1127,0.1008,-0.0119,0.0716,0.1576,0.086,0.1045,0.314,0.2095,0.1672,101.6,152.2,253.79999999999998,0.0,250.99000000000007,15.990931457824122,0.0
s056,3,44,0.1074,0.2102,0.1028,0.0987,0.1314,0.0327,0.1146,0.0776,-0.037,0.0734,0.1747,0.1013,0.115,0.2852,0.1702,0.1263,0.5143,0.388,0.106,0.1314,0.0254,0.1024,0.0955,-0.0069,0.0753,0.1629,0.0876,0.1016,0.1271,0.0255,0.1232,107.39999999999999,210.2,317.59999999999997,0.0,256.73,26.507820648923456,0.0
s056,3,45,0.0963,0.1664,0.0701,0.0784,0.1383,0.0599,0.0939,0.0699,-0.024,0.085,0.2095,0.1245,0.1229,0.3807,0.2578,0.1229,0.1947,0.0718,0.0908,0.0832,-0.0076,0.1243,0.1085,-0.0158,0.0607,0.1514,0.0907,0.086,0.1212,0.0352,0.124,96.3,166.4,262.7,0.0,260.57000000000005,23.945449579314467,0.0
s056,3,46,0.0968,0.1184,0.0216,0.0844,0.1351,0.0507,0.1095,0.0636,-0.0459,0.1018,0.2392,0.1374,0.1113,0.2664,0.1551,0.1182,0.176,0.0578,0.0947,0.1019,0.0072,0.1034,0.1045,0.0011,0.0557,0.1491,0.0934,0.1232,0.2586,0.1354,0.1134,96.8,118.4,215.2,0.0,256.93,27.900499796398385,0.0
s056,3,47,0.1039,0.2067,0.1028,0.0749,0.1667,0.0918,0.1235,0.0963,-0.0272,0.0953,0.2976,0.2023,0.1042,0.2971,0.1929,0.0855,0.1741,0.0886,0.1047,0.1146,0.0099,0.0968,0.1048,0.008,0.0805,0.1744,0.0939,0.1066,0.12,0.0134,0.1274,103.9,206.7,310.6,0.0,261.69,32.698944937106695,0.0
s056,3,48,0.1169,0.168,0.0511,0.0907,0.1638,0.0731,0.1117,0.0697,-0.042,0.1019,0.7747,0.6728,0.0878,0.2812,0.1934,0.081,0.2248,0.1438,0.0979,0.1091,0.0112,0.0939,0.1011,0.0072,0.0694,0.1554,0.086,0.1053,0.116,0.0107,0.1308,116.9,168.0,284.9,0.0,265.82000000000005,32.76833837715813,0.0
s056,3,49,0.0979,0.1738,0.0759,0.0981,0.1385,0.0404,0.1032,0.0786,-0.0246,0.1043,0.2773,0.173,0.114,0.3634,0.2494,0.1134,0.1559,0.0425,0.0831,0.1025,0.0194,0.1084,0.0876,-0.0208,0.061,0.1522,0.0912,0.0944,0.1091,0.0147,0.1332,97.9,173.8,271.70000000000005,0.0,268.18,32.19516181733488,0.0
s056,3,50,0.1234,0.1584,0.035,0.0702,0.1673,0.0971,0.1031,0.0625,-0.0406,0.1037,0.4742,0.3705,0.1029,0.3152,0.2123,0.0903,0.16,0.0697,0.0976,0.0998,0.0022,0.0762,0.144,0.0678,0.0599,0.1649,0.105,0.0987,0.1991,0.1004,0.1298,123.39999999999999,158.4,281.8,0.0,268.12,32.16626251904902,0.0
s056,4,1,0.0876,0.2363,0.1487,0.0615,0.1459,0.0844,0.0433,0.2401,0.1968,0.0615,0.3191,0.2576,0.0726,0.2252,0.1526,0.1053,0.1486,0.0433,0.077,0.08,0.003,0.0907,0.0984,0.0077,0.072,0.1688,0.0968,0.0654,0.1882,0.1228,0.12,87.6,236.3,323.9,0.0,277.14000000000004,34.034433544082916,0.0
s056,4,2,0.1039,0.1924,0.0885,0.0528,0.1198,0.067,0.0538,0.0552,0.0014,0.0844,0.2089,0.1245,0.0873,0.2548,0.1675,0.0942,0.1652,0.071,0.0755,0.0914,0.0159,0.0973,0.1129,0.0156,0.0549,0.1767,0.1218,0.0715,0.1621,0.0906,0.0947,103.9,192.39999999999998,296.29999999999995,0.0,281.85,32.98097936690066,0.0
s056,4,3,0.0697,0.1538,0.0841,0.0673,0.124,0.0567,0.067,0.048,-0.019,0.0728,0.1994,0.1266,0.115,0.2941,0.1791,0.0834,0.1921,0.1087,0.0966,0.0871,-0.0095,0.0942,0.1048,0.0106,0.0654,0.174,0.1086,0.0828,0.1695,0.0867,0.0765,69.7,153.79999999999998,223.5,0.0,278.82000000000005,36.9922153972958,0.0
s056,4,4,0.0715,0.1152,0.0437,0.0596,0.1303,0.0707,0.0665,0.0591,-0.0074,0.0728,0.1727,0.0999,0.0934,0.2855,0.1921,0.1253,0.2324,0.1071,0.0989,0.1066,0.0077,0.0871,0.1367,0.0496,0.0586,0.1651,0.1065,0.076,0.1698,0.0938,0.0884,71.5,115.2,186.7,0.0,265.73,44.202238505406285,0.0
s056,4,5,0.1245,0.2122,0.0877,0.071,0.1459,0.0749,0.1039,0.0741,-0.0298,0.0691,0.2595,0.1904,0.0712,0.2488,0.1776,0.0913,0.1588,0.0675,0.0694,0.0761,0.0067,0.0934,0.1011,0.0077,0.0707,0.1754,0.1047,0.0773,0.164,0.0867,0.0939,124.5,212.2,336.7,0.0,273.13,49.51374781030166,0.0
s056,4,6,0.0849,0.1481,0.0632,0.0628,0.1557,0.0929,0.0958,0.0905,-0.0053,0.0895,0.1934,0.1039,0.1108,0.2874,0.1766,0.0934,0.2153,0.1219,0.0944,0.0884,-0.006,0.0855,0.1167,0.0312,0.0649,0.1823,0.1174,0.1132,0.16,0.0468,0.1166,84.9,148.10000000000002,233.00000000000003,0.0,274.91,47.47788842070399,0.0
s056,4,7,0.066,0.1828,0.1168,0.0963,0.1588,0.0625,0.0515,0.0824,0.0309,0.0631,0.176,0.1129,0.0992,0.554,0.4548,0.0802,0.1939,0.1137,0.0789,0.0956,0.0167,0.0781,0.1022,0.0241,0.0581,0.1628,0.1047,0.086,0.1943,0.1083,0.1108,66.0,182.79999999999998,248.79999999999998,0.0,268.73,46.32419694093091,0.0
s056,4,8,0.0987,0.187,0.0883,0.0581,0.122,0.0639,0.0488,0.0813,0.0325,0.0559,0.1754,0.1195,0.0981,0.2981,0.2,0.1097,0.2382,0.1285,0.1082,0.1045,-0.0037,0.0979,0.1114,0.0135,0.0588,0.1732,0.1144,0.0855,0.5624,0.4769,0.0799,98.7,187.0,285.7,0.0,268.81000000000006,46.35590457416206,0.0
s056,4,9,0.1496,0.217,0.0674,0.0704,0.1348,0.0644,0.0728,0.0884,0.0156,0.0702,0.1844,0.1142,0.0858,0.2966,0.2108,0.1084,0.2113,0.1029,0.1047,0.1243,0.0196,0.047,0.0777,0.0307,0.066,0.1778,0.1118,0.0747,0.1516,0.0769,0.1008,149.60000000000002,217.0,366.6,0.0,278.3,55.771119567189125,0.0
s056,4,10,0.0828,0.145,0.0622,0.0715,0.1111,0.0396,0.0739,0.0847,0.0108,0.0747,0.1833,0.1086,0.0931,0.2635,0.1704,0.1337,0.2582,0.1245,0.0987,0.1101,0.0114,0.0739,0.0927,0.0188,0.0607,0.1643,0.1036,0.0826,0.213,0.1304,0.0844,82.8,145.0,227.8,0.0,272.90000000000003,57.96566033245639,0.0
s056,4,11,0.0915,0.1753,0.0838,0.0559,0.1187,0.0628,0.0601,0.0551,-0.005,0.0641,0.2861,0.222,0.0399,0.7203,0.6804,0.1269,0.2409,0.114,0.1031,0.1043,0.0012,0.1055,0.1309,0.0254,0.0333,0.2559,0.2226,0.0979,0.231,0.1331,0.0984,91.5,175.3,266.8,0.0,267.19,55.12644959041329,0.0
s056,4,12,0.0863,0.1619,0.0756,0.0554,0.1293,0.0739,0.0684,0.0562,-0.0122,0.0737,0.1932,0.1195,0.0987,0.3535,0.2548,0.0931,0.3471,0.254,0.0929,0.2423,0.1494,0.1646,0.2069,0.0423,0.0747,0.1847,0.11,0.0791,0.1579,0.0788,0.1066,86.3,161.89999999999998,248.2,0.0,262.38,54.39791254164836,0.0
s056,4,13,0.0723,0.1284,0.0561,0.0388,0.1372,0.0984,0.0496,0.0586,0.009,0.0728,0.2007,0.1279,0.0971,0.2678,0.1707,0.0989,0.2081,0.1092,0.0915,0.0884,-0.0031,0.0799,0.1288,0.0489,0.0565,0.1712,0.1147,0.0718,0.1426,0.0708,0.1274,72.3,128.39999999999998,200.7,0.0,260.1,56.640170275951895,0.0
s056,4,14,0.1021,0.1284,0.0263,0.077,0.1725,0.0955,0.0557,0.0824,0.0267,0.0873,0.2144,0.1271,0.1118,0.3303,0.2185,0.1124,0.2035,0.0911,0.1079,0.1141,0.0062,0.0778,0.1024,0.0246,0.0591,0.1699,0.1108,0.0781,0.2457,0.1676,0.0973,102.1,128.39999999999998,230.49999999999997,0.0,264.48,51.82206308342188,0.0
s056,4,15,0.0936,0.1339,0.0403,0.0797,0.1317,0.052,0.071,0.0691,-0.0019,0.0665,0.1722,0.1057,0.0591,0.2441,0.185,0.1285,0.2723,0.1438,0.0807,0.0961,0.0154,0.0934,0.1143,0.0209,0.061,0.1652,0.1042,0.1103,0.1329,0.0226,0.0984,93.60000000000001,133.89999999999998,227.5,0.0,253.56000000000003,46.102619833969236,0.0
s056,4,16,0.0931,0.1423,0.0492,0.0657,0.1245,0.0588,0.067,0.0834,0.0164,0.0612,0.1828,0.1216,0.0657,0.299,0.2333,0.0942,0.2594,0.1652,0.0915,0.1003,0.0088,0.095,0.1188,0.0238,0.0581,0.1623,0.1042,0.0715,0.146,0.0745,0.1145,93.10000000000001,142.3,235.40000000000003,0.0,253.80000000000004,45.98980563366364,0.0
s056,4,17,0.0847,0.1651,0.0804,0.0644,0.1172,0.0528,0.0594,0.0655,0.0061,0.0583,0.1812,0.1229,0.0979,0.2721,0.1742,0.1039,0.1994,0.0955,0.0865,0.0964,0.0099,0.0992,0.1135,0.0143,0.0639,0.1702,0.1063,0.0707,0.1355,0.0648,0.1002,84.7,165.1,249.8,0.0,253.90000000000003,45.978811545222094,0.0
s056,4,18,0.0762,0.1655,0.0893,0.0633,0.1111,0.0478,0.0567,0.0694,0.0127,0.0757,0.1793,0.1036,0.0997,0.2496,0.1499,0.1005,0.2005,0.1,0.0889,0.1106,0.0217,0.0628,0.1035,0.0407,0.0594,0.1644,0.105,0.0852,0.1542,0.069,0.0905,76.2,165.5,241.7,0.0,249.50000000000006,44.68464812189659,0.0
s056,4,19,0.071,0.1498,0.0788,0.061,0.1201,0.0591,0.0544,0.0877,0.0333,0.0702,0.685,0.6148,0.0984,0.3282,0.2298,0.0931,0.3194,0.2263,0.1053,0.2059,0.1006,0.1163,0.1243,0.008,0.0617,0.1785,0.1168,0.067,0.1057,0.0387,0.1013,71.0,149.79999999999998,220.79999999999998,0.0,234.92,18.122962720750706,0.0
s056,4,20,0.0799,0.1144,0.0345,0.0699,0.1298,0.0599,0.0744,0.0596,-0.0148,0.0816,0.2095,0.1279,0.1082,0.3227,0.2145,0.0926,0.1973,0.1047,0.0955,0.0967,0.0012,0.0955,0.1037,0.0082,0.0668,0.1855,0.1187,0.0752,0.1716,0.0964,0.0995,79.9,114.4,194.3,0.0,231.57000000000002,22.21871333408317,0.0
s056,4,21,0.0736,0.1395,0.0659,0.0813,0.1523,0.071,0.0496,0.0821,0.0325,0.0755,0.1797,0.1042,0.0791,0.3004,0.2213,0.1021,0.1939,0.0918,0.0926,0.0895,-0.0031,0.0984,0.1164,0.018,0.0591,0.1754,0.1163,0.0736,0.1373,0.0637,0.106,73.6,139.5,213.1,0.0,226.2,19.016542506166402,0.0
s056,4,22,0.096,0.1743,0.0783,0.0573,0.1299,0.0726,0.0604,0.0749,0.0145,0.0842,0.2129,0.1287,0.0973,0.3015,0.2042,0.1166,0.2216,0.105,0.0915,0.1024,0.0109,0.0815,0.0963,0.0148,0.0559,0.1756,0.1197,0.0636,0.2004,0.1368,0.0863,96.0,174.3,270.3,0.0,228.41000000000003,22.77090980468891,0.0
s056,4,23,0.0865,0.2035,0.117,0.0646,0.1234,0.0588,0.0578,0.0525,-0.0053,0.0739,0.2493,0.1754,0.1016,0.295,0.1934,0.0842,0.1931,0.1089,0.0747,0.0759,0.0012,0.0984,0.1156,0.0172,0.0591,0.2113,0.1522,0.0791,0.1666,0.0875,0.0981,86.5,203.5,290.0,0.0,237.34,27.678037823836412,0.0
s056,4,24,0.0968,0.1822,0.0854,0.0602,0.1201,0.0599,0.0617,0.0741,0.0124,0.0583,0.1967,0.1384,0.0823,0.253,0.1707,0.0961,0.1863,0.0902,0.0733,0.0958,0.0225,0.1005,0.1019,0.0014,0.0544,0.1673,0.1129,0.0652,0.1374,0.0722,0.1,96.8,182.2,279.0,0.0,242.19,30.4561779903145,0.0
s056,4,25,0.0741,0.1948,0.1207,0.0691,0.1519,0.0828,0.0639,0.0974,0.0335,0.0857,0.2239,0.1382,0.0915,0.2696,0.1781,0.0915,0.1971,0.1056,0.0784,0.102,0.0236,0.0936,0.1161,0.0225,0.0668,0.1712,0.1044,0.0849,0.5389,0.454,0.1071,74.1,194.8,268.9,0.0,246.33,31.045559711136086,0.0
s056,4,26,0.0963,0.1888,0.0925,0.0625,0.1195,0.057,0.0602,0.0853,0.0251,0.0683,0.2102,0.1419,0.1039,0.2891,0.1852,0.1064,0.31,0.2036,0.0815,0.0995,0.018,0.0923,0.1306,0.0383,0.0697,0.195,0.1253,0.0639,0.1503,0.0864,0.0966,96.3,188.79999999999998,285.09999999999997,0.0,251.30000000000004,33.01696533601986,0.0
s056,4,27,0.0654,0.1315,0.0661,0.0586,0.1079,0.0493,0.071,0.1201,0.0491,0.0388,0.2925,0.2537,0.1037,0.3108,0.2071,0.1208,0.2359,0.1151,0.0755,0.0964,0.0209,0.0992,0.1085,0.0093,0.0533,0.1728,0.1195,0.0718,0.1566,0.0848,0.0878,65.4,131.5,196.9,0.0,246.01000000000005,37.250427290613345,0.0
s056,4,28,0.0799,0.1355,0.0556,0.0583,0.1137,0.0554,0.0654,0.076,0.0106,0.0747,0.1965,0.1218,0.0749,0.2469,0.172,0.0805,0.1771,0.0966,0.0723,0.1009,0.0286,0.09,0.076,-0.014,0.0676,0.176,0.1084,0.0894,0.155,0.0656,0.1045,79.9,135.5,215.4,0.0,243.38000000000002,38.4961412207617,0.0
s056,4,29,0.086,0.135,0.049,0.0549,0.1161,0.0612,0.0766,0.0681,-0.0085,0.0787,0.1897,0.111,0.0871,0.2702,0.1831,0.0974,0.1966,0.0992,0.076,0.1072,0.0312,0.0998,0.085,-0.0148,0.0673,0.1712,0.1039,0.1013,0.1476,0.0463,0.1089,86.0,135.0,221.0,0.0,243.4,38.483156488693496,0.0
s056,4,30,0.0907,0.1423,0.0516,0.0633,0.1593,0.096,0.0576,0.0454,-0.0122,0.0766,0.2309,0.1543,0.081,0.261,0.18,0.0852,0.148,0.0628,0.0683,0.0811,0.0128,0.1047,0.1074,0.0027,0.0583,0.1691,0.1108,0.0707,0.1637,0.093,0.1026,90.7,142.3,233.0,0.0,247.26999999999998,34.76294483114558,0.0
s056,4,31,0.0723,0.135,0.0627,0.0617,0.1395,0.0778,0.0612,0.0406,-0.0206,0.0684,0.1815,0.1131,0.0784,0.246,0.1676,0.0794,0.2632,0.1838,0.0936,0.2849,0.1913,0.0936,0.1243,0.0307,0.0544,0.1728,0.1184,0.0654,0.1146,0.0492,0.1063,72.3,135.0,207.3,0.0,246.69,35.43822324364759,0.0
s056,4,32,0.0652,0.1266,0.0614,0.081,0.1195,0.0385,0.0647,0.0636,-0.0011,0.0903,0.2171,0.1268,0.0923,0.4613,0.369,0.0855,0.1715,0.086,0.0894,0.0948,0.0054,0.0902,0.1011,0.0109,0.053,0.1693,0.1163,0.0694,0.1569,0.0875,0.1005,65.19999999999999,126.6,191.79999999999998,0.0,238.84000000000006,38.21294719507085,0.0
s056,4,33,0.0749,0.1157,0.0408,0.066,0.1217,0.0557,0.0665,0.0654,-0.0011,0.0755,0.1944,0.1189,0.0765,0.4605,0.384,0.091,0.1931,0.1021,0.0849,0.0863,0.0014,0.0902,0.1061,0.0159,0.0604,0.1746,0.1142,0.0681,0.1498,0.0817,0.1082,74.89999999999999,115.7,190.6,0.0,228.90000000000003,36.306993510585826,0.0
s056,4,34,0.0966,0.1068,0.0102,0.0707,0.1572,0.0865,0.0678,0.3872,0.3194,0.1058,0.307,0.2012,0.1132,0.2889,0.1757,0.0815,0.1546,0.0731,0.0857,0.0956,0.0099,0.095,0.104,0.009,0.0554,0.1598,0.1044,0.0731,0.1413,0.0682,0.11,96.60000000000001,106.80000000000001,203.40000000000003,0.0,221.34,32.373658702372886,0.0
s056,4,35,0.0741,0.1212,0.0471,0.066,0.1399,0.0739,0.0715,0.0348,-0.0367,0.0729,0.2628,0.1899,0.1105,0.2865,0.176,0.0897,0.1841,0.0944,0.0815,0.1022,0.0207,0.0915,0.0974,0.0059,0.0699,0.1775,0.1076,0.1406,0.132,-0.0086,0.1237,74.1,121.2,195.3,0.0,213.98000000000002,28.493500233483143,0.0
s056,4,36,0.0852,0.1595,0.0743,0.0681,0.1562,0.0881,0.0641,0.0968,0.0327,0.0723,0.2376,0.1653,0.0984,0.2509,0.1525,0.0952,0.1801,0.0849,0.0836,0.0958,0.0122,0.1072,0.0932,-0.014,0.066,0.1686,0.1026,0.0971,0.1685,0.0714,0.0865,85.2,159.5,244.7,0.0,209.94,18.34655280972287,0.0
s056,4,37,0.1021,0.1334,0.0313,0.0528,0.137,0.0842,0.0673,0.0646,-0.0027,0.0963,0.2376,0.1413,0.1029,0.2702,0.1673,0.0905,0.1778,0.0873,0.0876,0.0953,0.0077,0.096,0.1074,0.0114,0.0631,0.1736,0.1105,0.0789,0.1305,0.0516,0.0947,102.1,133.39999999999998,235.49999999999997,0.0,213.80000000000004,19.332298822895496,0.0
s056,4,38,0.0944,0.1682,0.0738,0.0681,0.1364,0.0683,0.0588,0.3958,0.337,0.1398,0.2906,0.1508,0.1024,0.7381,0.6357,0.1501,0.2907,0.1406,0.0894,0.0942,0.0048,0.0894,0.1161,0.0267,0.0554,0.1717,0.1163,0.0857,0.1513,0.0656,0.1066,94.39999999999999,168.2,262.59999999999997,0.0,218.52000000000004,24.764975267501214,0.0
s056,4,39,0.086,0.1239,0.0379,0.0554,0.1243,0.0689,0.0729,0.061,-0.0119,0.0644,0.2208,0.1564,0.1103,0.2702,0.1599,0.095,0.1721,0.0771,0.0995,0.2146,0.1151,0.1446,0.1201,-0.0245,0.066,0.1794,0.1134,0.0794,0.1199,0.0405,0.1345,86.0,123.89999999999999,209.89999999999998,0.0,217.41000000000003,24.889910941315435,0.0
s056,4,40,0.0934,0.1144,0.021,0.0691,0.1517,0.0826,0.0729,0.0644,-0.0085,0.1159,0.2277,0.1118,0.1142,0.3464,0.2322,0.1097,0.1915,0.0818,0.0847,0.1101,0.0254,0.0947,0.0979,0.0032,0.0662,0.1614,0.0952,0.1277,0.1136,-0.0141,0.1089,93.39999999999999,114.4,207.8,0.0,214.89000000000001,24.407123277162643,0.0
s056,4,41,0.0929,0.106,0.0131,0.0673,0.1868,0.1195,0.0631,0.0832,0.0201,0.0678,0.2287,0.1609,0.0968,0.2582,0.1614,0.0744,0.1704,0.096,0.0749,0.1022,0.0273,0.0902,0.0924,0.0022,0.0646,0.1812,0.1166,0.0847,0.1265,0.0418,0.1047,92.89999999999999,106.0,198.89999999999998,0.0,214.05,24.83810916045372,0.0
s056,4,42,0.0791,0.1386,0.0595,0.0718,0.1288,0.057,0.0649,0.0663,0.0014,0.0828,0.178,0.0952,0.1016,0.2765,0.1749,0.0869,0.1713,0.0844,0.0784,0.0867,0.0083,0.1301,0.0971,-0.033,0.0623,0.1604,0.0981,0.1026,0.1204,0.0178,0.1076,79.10000000000001,138.6,217.7,0.0,216.64000000000001,23.578624971687873,0.0
